case_id,case,stage,top_u_mode,prefit_kind,Delta,alpha_mode,l0,tm_source,prefit_epochs,energy_epochs,curriculum_epochs,strain_weight,displacement_mse,displacement_rel_rmse,strain_mse,strain_rel_rmse,u_corr,v_corr,strain_corr,He_current_corr,mechanics_energy_log10,elastic_energy,fracture_energy,mixed_mode_ratio,reaction_N_tm_eff_proxy,notch_tip_He_current_max,bulk_He_current_p95,bottom_right_He_current_max,bulk_to_notch_He_current,bottom_to_notch_He_current,max_He_current,max_He_current_x,max_He_current_y,target_notch_tip_He_current_max,target_bulk_He_current_p95,target_bottom_right_He_current_max,target_bulk_to_notch_He_current,target_bottom_to_notch_He_current,target_max_He_current,target_max_He_current_x,target_max_He_current_y,classification,case_group,start_prefit,continuation_mode,energy_mode,energy_scale,normalized_mechanics_energy,lambda_u,lambda_eps,lambda_trust_u,lambda_trust_eps,checkpoint,bottom_u_abs_max,bottom_v_abs_max,top_v_minus_delta_abs_max,top_u_free_abs_mean,pass_He_current_corr,pass_strain_corr,pass_bulk_to_notch,pass_bottom_to_notch,pass_displacement_rel_rmse,success_all_thresholds
trust_region_lamU_1e-03_chunk_10,trust_region_to_previous_step,final,free,disp_strain_global,1e-06,zero_fixed,0.00015,split,0,300,0,1e-05,1.254318590326875e-06,0.9996604919433594,0.06591127067804337,1.0000011920928955,0.11911211907863617,-0.07581090927124023,0.04776274040341377,0.11558286100625992,-10.201181411743164,6.292430465570931e-11,0.0,1.006441354751587,0.08764893561601639,6.603212341360631e-07,6.562835324075422e-07,1.006219122245966e-06,0.9938852462713793,1.5238327502256706,1.006219122245966e-06,0.00988017488270998,0.0002885742287617177,34.6502799987793,8.122098922729492,0.9916369915008545,0.23440211516373397,0.028618440934266305,48.69594192504883,0.00011280964827165008,0.0002940627164207399,boundary-dominated,trust_region_to_previous_step,disp_strain_global,trust_region_to_previous_step,normalized,0.00040314957732334733,1.5608178253214608e-07,0.0,0.0,0.001,0.0,final,0.0,0.0,0.0,5.2246715398496235e-08,False,False,False,False,False,False
trust_region_lamU_1e-02_chunk_01,trust_region_to_previous_step,chunk_01,free,disp_strain_global,1e-06,zero_fixed,0.00015,split,0,300,0,1e-05,1.2274060736672254e-06,0.9888780117034912,0.0653156191110611,0.9954723715782166,0.07193365693092346,0.8368772268295288,0.6310642957687378,0.671178936958313,-7.377148151397705,4.1961605745655106e-08,0.0,1.006441354751587,-1.6324442625045776,0.0002676328585948795,0.0006886952323839068,0.0006866639014333487,2.573283549709405,2.5656935588494525,0.003531430382281542,0.00011280964827165008,0.0002940627164207399,34.6502799987793,8.122098922729492,0.9916369915008545,0.23440211516373397,0.028618440934266305,48.69594192504883,0.00011280964827165008,0.0002940627164207399,boundary-dominated,trust_region_to_previous_step,disp_strain_global,trust_region_to_previous_step,normalized,0.00040314957732334733,0.00010408445923285608,0.0,0.0,0.01,0.0,chunk_01,0.0,0.0,0.0,2.2608370272791944e-05,False,False,False,False,False,False
trust_region_lamU_1e-02_chunk_02,trust_region_to_previous_step,chunk_02,free,disp_strain_global,1e-06,zero_fixed,0.00015,split,0,300,0,1e-05,1.2537826705738553e-06,0.9994468688964844,0.06590146571397781,0.9999268054962158,0.13999751210212708,-0.04641041159629822,0.11171624809503555,0.0749521553516388,-9.658288955688477,2.1963975083139076e-10,0.0,1.006441354751587,0.08607856929302216,3.6882197491650004e-06,5.644406883220654e-06,2.203961003033328e-06,1.5303879017779587,0.5975677028279827,3.138051033602096e-05,0.001304824254475534,0.00474882498383522,34.6502799987793,8.122098922729492,0.9916369915008545,0.23440211516373397,0.028618440934266305,48.69594192504883,0.00011280964827165008,0.0002940627164207399,collapsed/non-target,trust_region_to_previous_step,disp_strain_global,trust_region_to_previous_step,normalized,0.00040314957732334733,5.448095773525468e-07,0.0,0.0,0.01,0.0,chunk_02,0.0,0.0,0.0,9.049076084011176e-07,False,False,False,False,False,False
trust_region_lamU_1e-02_chunk_03,trust_region_to_previous_step,chunk_03,free,disp_strain_global,1e-06,zero_fixed,0.00015,split,0,300,0,1e-05,1.2543099501272081e-06,0.9996570348739624,0.06591111421585083,1.0,0.07036016136407852,-0.03746853023767471,0.043086592108011246,-0.062270648777484894,-10.197126388549805,6.351465881015983e-11,0.0,1.006441354751587,0.08250679075717926,7.237046020236448e-07,7.425847456943302e-07,6.637865794800746e-07,1.026088190703627,0.9172065199308866,9.551230277793366e-07,0.00028292665956541896,0.0030319250654429197,34.6502799987793,8.122098922729492,0.9916369915008545,0.23440211516373397,0.028618440934266305,48.69594192504883,0.00011280964827165008,0.0002940627164207399,boundary-dominated,trust_region_to_previous_step,disp_strain_global,trust_region_to_previous_step,normalized,0.00040314957732334733,1.5754613766894193e-07,0.0,0.0,0.01,0.0,chunk_03,0.0,0.0,0.0,9.470581829873481e-08,False,False,False,False,False,False
trust_region_lamU_1e-02_chunk_04,trust_region_to_previous_step,chunk_04,free,disp_strain_global,1e-06,zero_fixed,0.00015,split,0,300,0,1e-05,1.25435576592281e-06,0.9996752738952637,0.06591050326824188,0.9999953508377075,0.19791576266288757,-0.12343699485063553,0.05017457902431488,0.007644134573638439,-10.194487571716309,6.390168949543806e-11,0.0,1.006441354751587,0.08336097747087479,7.256356866491842e-07,7.379250632766343e-07,9.961984233086696e-07,1.0169360146607447,1.3728630518557883,9.961984233086696e-07,0.009704736061394215,0.00011349347187206149,34.6502799987793,8.122098922729492,0.9916369915008545,0.23440211516373397,0.028618440934266305,48.69594192504883,0.00011280964827165008,0.0002940627164207399,boundary-dominated,trust_region_to_previous_step,disp_strain_global,trust_region_to_previous_step,normalized,0.00040314957732334733,1.5850615525806572e-07,0.0,0.0,0.01,0.0,chunk_04,0.0,0.0,0.0,8.58332285247343e-08,False,False,False,False,False,False
trust_region_lamU_1e-02_chunk_05,trust_region_to_previous_step,chunk_05,free,disp_strain_global,1e-06,zero_fixed,0.00015,split,0,300,0,1e-05,1.2543256389108137e-06,0.9996632933616638,0.0659111738204956,1.0000004768371582,0.13379475474357605,-0.08341826498508453,0.04481373727321625,0.003410977078601718,-10.200281143188477,6.30549917834955e-11,0.0,1.006441354751587,0.08218879252672195,6.714951155117888e-07,6.678610020571796e-07,8.413767318415921e-07,0.9945880269704727,1.25299009986145,9.003961736198107e-07,0.0002882482367567718,0.00011898195225512609,34.6502799987793,8.122098922729492,0.9916369915008545,0.23440211516373397,0.028618440934266305,48.69594192504883,0.00011280964827165008,0.0002940627164207399,boundary-dominated,trust_region_to_previous_step,disp_strain_global,trust_region_to_previous_step,normalized,0.00040314957732334733,1.5640594789194594e-07,0.0,0.0,0.01,0.0,chunk_05,0.0,0.0,0.0,7.612332098005936e-08,False,False,False,False,False,False
trust_region_lamU_1e-02_chunk_06,trust_region_to_previous_step,chunk_06,free,disp_strain_global,1e-06,zero_fixed,0.00015,split,0,300,0,1e-05,1.2543197271952522e-06,0.9996609091758728,0.06591133028268814,1.0000015497207642,0.15906068682670593,-0.07368169724941254,0.0462401919066906,-0.08826245367527008,-10.200909614562988,6.296368981750788e-11,0.0,1.006441354751587,0.08748111873865128,6.527985760840238e-07,6.61646481603384e-07,9.05963929653808e-07,1.0135538064014118,1.3878154194031185,9.088764159059792e-07,0.00011280964827165008,0.0002940627164207399,34.6502799987793,8.122098922729492,0.9916369915008545,0.23440211516373397,0.028618440934266305,48.69594192504883,0.00011280964827165008,0.0002940627164207399,boundary-dominated,trust_region_to_previous_step,disp_strain_global,trust_region_to_previous_step,normalized,0.00040314957732334733,1.5617947620222275e-07,0.0,0.0,0.01,0.0,chunk_06,0.0,0.0,0.0,4.823524690777958e-08,False,False,False,False,False,False
trust_region_lamU_1e-02_chunk_07,trust_region_to_previous_step,chunk_07,free,disp_strain_global,1e-06,zero_fixed,0.00015,split,0,300,0,1e-05,1.2543176808321732e-06,0.9996601343154907,0.06591112166643143,1.0,0.14177843928337097,-0.07723616808652878,0.04758075997233391,0.0915156677365303,-10.200976371765137,6.29541349606022e-11,0.0,1.006441354751587,0.08534523099660873,6.782091759305331e-07,6.687677682748472e-07,9.164514267467894e-07,0.9860789148971159,1.3512813734632494,9.164514267467894e-07,0.00988017488270998,0.0002885742287617177,34.6502799987793,8.122098922729492,0.9916369915008545,0.23440211516373397,0.028618440934266305,48.69594192504883,0.00011280964827165008,0.0002940627164207399,boundary-dominated,trust_region_to_previous_step,disp_strain_global,trust_region_to_previous_step,normalized,0.00040314957732334733,1.5615577567655403e-07,0.0,0.0,0.01,0.0,chunk_07,0.0,0.0,0.0,5.498921495927789e-08,False,False,False,False,False,False
trust_region_lamU_1e-02_chunk_08,trust_region_to_previous_step,chunk_08,free,disp_strain_global,1e-06,zero_fixed,0.00015,split,0,300,0,1e-05,1.254320181942603e-06,0.9996610879898071,0.06591130048036575,1.0000014305114746,0.13630063831806183,-0.07697050273418427,0.044106826186180115,0.08701230585575104,-10.200928688049316,6.296093507662803e-11,0.0,1.006441354751587,0.08598026633262634,6.672273684671381e-07,6.617113399443042e-07,9.634406978875631e-07,0.9917329102738902,1.443946611633953,9.634406978875631e-07,0.00988017488270998,0.0002885742287617177,34.6502799987793,8.122098922729492,0.9916369915008545,0.23440211516373397,0.028618440934266305,48.69594192504883,0.00011280964827165008,0.0002940627164207399,boundary-dominated,trust_region_to_previous_step,disp_strain_global,trust_region_to_previous_step,normalized,0.00040314957732334733,1.5617264315306482e-07,0.0,0.0,0.01,0.0,chunk_08,0.0,0.0,0.0,5.681882342400968e-08,False,False,False,False,False,False
trust_region_lamU_1e-02_chunk_09,trust_region_to_previous_step,chunk_09,free,disp_strain_global,1e-06,zero_fixed,0.00015,split,0,300,0,1e-05,1.2543194998215768e-06,0.999660849571228,0.0659111738204956,1.0000004768371582,0.15730386972427368,-0.07870779186487198,0.05022980645298958,-0.0021539933513849974,-10.20012378692627,6.307783462222716e-11,0.0,1.006441354751587,0.08595738559961319,6.554929541380261e-07,6.572659003722947e-07,9.478498554926773e-07,1.0027047525424586,1.4460107458196874,1.0965876526825014e-06,0.0012024807510897517,0.006093890406191349,34.6502799987793,8.122098922729492,0.9916369915008545,0.23440211516373397,0.028618440934266305,48.69594192504883,0.00011280964827165008,0.0002940627164207399,collapsed/non-target,trust_region_to_previous_step,disp_strain_global,trust_region_to_previous_step,normalized,0.00040314957732334733,1.5646260884365355e-07,0.0,0.0,0.01,0.0,chunk_09,0.0,0.0,0.0,5.2614097967307316e-08,False,False,False,False,False,False
trust_region_lamU_1e-02_chunk_10,trust_region_to_previous_step,final,free,disp_strain_global,1e-06,zero_fixed,0.00015,split,0,300,0,1e-05,1.2543202956294408e-06,0.9996611475944519,0.06591140478849411,1.000002145767212,0.15103794634342194,-0.07188177853822708,0.045955680310726166,-0.18049274384975433,-10.200897216796875,6.296554944107413e-11,0.0,1.006441354751587,0.0877915695309639,6.471475444413954e-07,6.467844286817126e-07,7.69742996453715e-07,0.9994388980336837,1.1894397237003216,7.69742996453715e-07,0.009704736061394215,0.00011349347187206149,34.6502799987793,8.122098922729492,0.9916369915008545,0.23440211516373397,0.028618440934266305,48.69594192504883,0.00011280964827165008,0.0002940627164207399,boundary-dominated,trust_region_to_previous_step,disp_strain_global,trust_region_to_previous_step,normalized,0.00040314957732334733,1.5618408894069713e-07,0.0,0.0,0.01,0.0,final,0.0,0.0,0.0,4.073631387768728e-08,False,False,False,False,False,False
trust_region_lamU_1e-01_chunk_01,trust_region_to_previous_step,chunk_01,free,disp_strain_global,1e-06,zero_fixed,0.00015,split,0,300,0,1e-05,1.0453652521391632e-06,0.9126045107841492,0.05977249518036842,0.9522947072982788,0.17544025182724,0.8979166746139526,0.7324824333190918,0.7014471292495728,-5.553201675415039,2.7976818728348007e-06,0.0,1.006441354751587,-18.03656005859375,0.017170649021863937,0.04482051730155945,0.021616393700242043,2.61029837861621,1.2589153544934264,0.27921581268310547,0.00011280964827165008,0.0002940627164207399,34.6502799987793,8.122098922729492,0.9916369915008545,0.23440211516373397,0.028618440934266305,48.69594192504883,0.00011280964827165008,0.0002940627164207399,boundary-dominated,trust_region_to_previous_step,disp_strain_global,trust_region_to_previous_step,normalized,0.00040314957732334733,0.006939562956780459,0.0,0.0,0.1,0.0,chunk_01,0.0,0.0,0.0,0.00016079431225080043,False,False,False,False,False,False
trust_region_lamU_1e-01_chunk_02,trust_region_to_previous_step,chunk_02,free,disp_strain_global,1e-06,zero_fixed,0.00015,split,0,300,0,1e-05,1.2050880968672573e-06,0.9798463582992554,0.06531339138746262,0.9954553842544556,-0.2119259536266327,0.7061069011688232,0.3194226324558258,0.7316608428955078,-6.790183067321777,1.6211262732213072e-07,0.0,1.006441354751587,-1.189821720123291,0.0024741480592638254,0.003600546158850193,0.004155900329351425,1.455267054600412,1.6797298422746776,0.022429561242461205,0.00011280964827165008,0.0002940627164207399,34.6502799987793,8.122098922729492,0.9916369915008545,0.23440211516373397,0.028618440934266305,48.69594192504883,0.00011280964827165008,0.0002940627164207399,boundary-dominated,trust_region_to_previous_step,disp_strain_global,trust_region_to_previous_step,normalized,0.00040314957732334733,0.00040211533495446974,0.0,0.0,0.1,0.0,chunk_02,0.0,0.0,0.0,8.720351615920663e-05,False,False,False,False,False,False
trust_region_lamU_1e-01_chunk_03,trust_region_to_previous_step,chunk_03,free,disp_strain_global,1e-06,zero_fixed,0.00015,split,0,300,0,1e-05,1.23498784887488e-06,0.9919275045394897,0.06588509678840637,0.9998025894165039,-0.26621004939079285,0.49287569522857666,0.06801126152276993,0.5279269814491272,-7.453474998474121,3.519859959055793e-08,0.0,1.006441354751587,0.007366983685642481,0.0005468949675559998,0.0006802490097470582,0.0010132939787581563,1.2438384883792215,1.8528127682111086,0.005068462807685137,0.00011280964827165008,0.0002940627164207399,34.6502799987793,8.122098922729492,0.9916369915008545,0.23440211516373397,0.028618440934266305,48.69594192504883,0.00011280964827165008,0.0002940627164207399,boundary-dominated,trust_region_to_previous_step,disp_strain_global,trust_region_to_previous_step,normalized,0.00040314957732334733,8.730903260336743e-05,0.0,0.0,0.1,0.0,chunk_03,0.0,0.0,0.0,4.075748074683361e-05,False,False,False,False,False,False
trust_region_lamU_1e-01_chunk_04,trust_region_to_previous_step,chunk_04,free,disp_strain_global,1e-06,zero_fixed,0.00015,split,0,300,0,1e-05,1.2456541753635975e-06,0.9962018132209778,0.06592798978090286,1.0001280307769775,-0.29066795110702515,0.43903449177742004,0.00801373366266489,0.5422689318656921,-8.113360404968262,7.702649185148402e-09,0.0,1.006441354751587,0.17077097296714783,9.884296741802245e-05,0.00013607392611447722,0.0001989375305129215,1.3766677556229083,2.0126624656216907,0.0006918899598531425,0.00011280964827165008,0.0002940627164207399,34.6502799987793,8.122098922729492,0.9916369915008545,0.23440211516373397,0.028618440934266305,48.69594192504883,0.00011280964827165008,0.0002940627164207399,boundary-dominated,trust_region_to_previous_step,disp_strain_global,trust_region_to_previous_step,normalized,0.00040314957732334733,1.9106181969206108e-05,0.0,0.0,0.1,0.0,chunk_04,0.0,0.0,0.0,1.9058954421780072e-05,False,False,False,False,False,False
trust_region_lamU_1e-01_chunk_05,trust_region_to_previous_step,chunk_05,free,disp_strain_global,1e-06,zero_fixed,0.00015,split,0,300,0,1e-05,1.2499478998506675e-06,0.9979172945022583,0.06588996201753616,0.9998395442962646,-0.24958102405071259,0.5430134534835815,0.13723284006118774,0.6318236589431763,-8.717672348022461,1.915704039845423e-09,0.0,1.006441354751587,0.09267761558294296,2.1622445274260826e-05,3.864218888338655e-05,4.445032391231507e-05,1.7871331569230924,2.0557491693702357,9.097644942812622e-05,0.00012646081449929625,0.0007889049593359232,34.6502799987793,8.122098922729492,0.9916369915008545,0.23440211516373397,0.028618440934266305,48.69594192504883,0.00011280964827165008,0.0002940627164207399,boundary-dominated,trust_region_to_previous_step,disp_strain_global,trust_region_to_previous_step,normalized,0.00040314957732334733,4.751844346618096e-06,0.0,0.0,0.1,0.0,chunk_05,0.0,0.0,0.0,8.816890840535052e-06,False,False,False,False,False,False
trust_region_lamU_1e-01_chunk_06,trust_region_to_previous_step,chunk_06,free,disp_strain_global,1e-06,zero_fixed,0.00015,split,0,300,0,1e-05,1.2524916428446886e-06,0.9989321827888489,0.06591777503490448,1.0000505447387695,-0.21807102859020233,0.20803458988666534,-0.010742587968707085,0.633554995059967,-9.3257474899292,4.723384461335911e-10,0.0,1.006441354751587,0.05542166903614998,4.330593128543114e-06,7.734890459687449e-06,6.9543002609862015e-06,1.7861041732843645,1.6058539914890937,2.7867426979355514e-05,0.00011280964827165008,0.0002940627164207399,34.6502799987793,8.122098922729492,0.9916369915008545,0.23440211516373397,0.028618440934266305,48.69594192504883,0.00011280964827165008,0.0002940627164207399,boundary-dominated,trust_region_to_previous_step,disp_strain_global,trust_region_to_previous_step,normalized,0.00040314957732334733,1.171620839266689e-06,0.0,0.0,0.1,0.0,chunk_06,0.0,0.0,0.0,3.930910679628141e-06,False,False,False,False,False,False
trust_region_lamU_1e-01_chunk_07,trust_region_to_previous_step,chunk_07,free,disp_strain_global,1e-06,zero_fixed,0.00015,split,0,300,0,1e-05,1.2534037523437291e-06,0.9992958307266235,0.06590994447469711,0.9999911189079285,-0.20660902559757233,0.1856280118227005,0.05801935866475105,0.54761803150177,-9.830598831176758,1.477070271649339e-10,0.0,1.006441354751587,0.0568331778049469,1.99285886992584e-06,2.0620841496565845e-06,1.0358446616010042e-06,1.034736669402646,0.5197782327855214,8.906084076443221e-06,0.00011280964827165008,0.0002940627164207399,34.6502799987793,8.122098922729492,0.9916369915008545,0.23440211516373397,0.028618440934266305,48.69594192504883,0.00011280964827165008,0.0002940627164207399,boundary-dominated,trust_region_to_previous_step,disp_strain_global,trust_region_to_previous_step,normalized,0.00040314957732334733,3.6638269137130965e-07,0.0,0.0,0.1,0.0,chunk_07,0.0,0.0,0.0,1.7530392142361961e-06,False,False,False,False,False,False
trust_region_lamU_1e-01_chunk_08,trust_region_to_previous_step,chunk_08,free,disp_strain_global,1e-06,zero_fixed,0.00015,split,0,300,0,1e-05,1.2539602494143764e-06,0.9995176792144775,0.06590931862592697,0.9999863505363464,-0.15314169228076935,0.06746557354927063,0.07456140220165253,0.41404780745506287,-10.112859725952148,7.711536964549737e-11,0.0,1.006441354751587,0.07212318480014801,6.956067295504909e-07,1.082781636796426e-06,3.8472720120807935e-07,1.5566002897874955,0.5530814824875179,2.7615421913651517e-06,0.00011280964827165008,0.0002940627164207399,34.6502799987793,8.122098922729492,0.9916369915008545,0.23440211516373397,0.028618440934266305,48.69594192504883,0.00011280964827165008,0.0002940627164207399,boundary-dominated,trust_region_to_previous_step,disp_strain_global,trust_region_to_previous_step,normalized,0.00040314957732334733,1.912822782985253e-07,0.0,0.0,0.1,0.0,chunk_08,0.0,0.0,0.0,6.680759838673112e-07,False,False,False,False,False,False
trust_region_lamU_1e-01_chunk_09,trust_region_to_previous_step,chunk_09,free,disp_strain_global,1e-06,zero_fixed,0.00015,split,0,300,0,1e-05,1.254217750101816e-06,0.999620258808136,0.0659111887216568,1.0000004768371582,-0.09460627287626266,-0.10306977480649948,0.055434390902519226,-0.0069456035271286964,-10.178755760192871,6.625902604362466e-11,0.0,1.006441354751587,0.08478325605392456,5.875740498595405e-07,7.974052209647198e-07,8.41688802211138e-07,1.3571144286500387,1.4324812377475546,9.423140454600798e-07,0.009910179302096367,0.005197328515350819,34.6502799987793,8.122098922729492,0.9916369915008545,0.23440211516373397,0.028618440934266305,48.69594192504883,0.00011280964827165008,0.0002940627164207399,boundary-dominated,trust_region_to_previous_step,disp_strain_global,trust_region_to_previous_step,normalized,0.00040314957732334733,1.643534553193427e-07,0.0,0.0,0.1,0.0,chunk_09,0.0,0.0,0.0,1.9461165834400163e-07,False,False,False,False,False,False
trust_region_lamU_1e-01_chunk_10,trust_region_to_previous_step,final,free,disp_strain_global,1e-06,zero_fixed,0.00015,split,0,300,0,1e-05,1.2542828926598304e-06,0.9996462464332581,0.06591106951236725,0.9999996423721313,0.10128618776798248,-0.07025165110826492,0.05099310353398323,-0.004805697128176689,-10.196538925170898,6.360069415567438e-11,0.0,1.006441354751587,0.09015756100416183,7.003529844951117e-07,7.137994089134736e-07,6.976893587307131e-07,1.0191994961341608,0.9961967381829339,8.598464660281024e-07,0.009827538393437862,0.005791880190372467,34.6502799987793,8.122098922729492,0.9916369915008545,0.23440211516373397,0.028618440934266305,48.69594192504883,0.00011280964827165008,0.0002940627164207399,boundary-dominated,trust_region_to_previous_step,disp_strain_global,trust_region_to_previous_step,normalized,0.00040314957732334733,1.5775954567022463e-07,0.0,0.0,0.1,0.0,final,0.0,0.0,0.0,8.191745592966981e-08,False,False,False,False,False,False
energy_normalization_raw,energy_normalization_variants,final,free,disp_strain_global,1e-06,zero_fixed,0.00015,split,0,300,0,1e-05,1.2543384855234763e-06,0.9996684193611145,0.06591111421585083,1.0,0.05025428906083107,-0.10631097853183746,0.03011629357933998,0.10867953300476074,-10.244020462036133,5.701379646172455e-11,0.0,1.006441354751587,0.06874658167362213,2.3365164452116005e-05,1.0204886393694323e-06,1.3285630302561913e-06,0.04367564548757175,0.05686084653839761,2.3365164452116005e-05,0.005021084565669298,0.004998643882572651,34.6502799987793,8.122098922729492,0.9916369915008545,0.23440211516373397,0.028618440934266305,48.69594192504883,0.00011280964827165008,0.0002940627164207399,notch-amplified,energy_normalization_variants,disp_strain_global,energy_normalization_variants,raw,0.00040314957732334733,1.414209506066193e-07,0.0,0.0,0.0,0.0,final,0.0,0.0,0.0,1.3259511888463749e-07,False,False,True,True,False,False
energy_normalization_normalized,energy_normalization_variants,final,free,disp_strain_global,1e-06,zero_fixed,0.00015,split,0,300,0,1e-05,1.2544287528726272e-06,0.9997043609619141,0.06591331958770752,1.000016689300537,-0.22005879878997803,-0.15542729198932648,-0.018333453685045242,-0.05319289490580559,-10.366783142089844,4.297515121542972e-11,0.0,1.006441354751587,0.05033324286341667,2.0547197436826536e-06,8.539273039787076e-07,1.3325972076927428e-06,0.4155930786201637,0.6485542428790518,1.1309959518257529e-05,0.003412301652133465,0.00513438880443573,34.6502799987793,8.122098922729492,0.9916369915008545,0.23440211516373397,0.028618440934266305,48.69594192504883,0.00011280964827165008,0.0002940627164207399,collapsed/non-target,energy_normalization_variants,disp_strain_global,energy_normalization_variants,normalized,0.00040314957732334733,1.0659852727803152e-07,0.0,0.0,0.0,0.0,final,0.0,0.0,0.0,1.8389444278454903e-07,False,False,False,False,False,False
disp_global_start_displacement_anchor_lamU_1e-02,global_displacement_anchor,final,free,disp_global,1e-06,zero_fixed,0.00015,split,0,300,0,1e-05,1.2177138160041068e-06,0.9849659204483032,0.0649162083864212,0.9924240112304688,0.17766503989696503,0.8922760486602783,0.702843427658081,0.7999774813652039,-7.237591743469238,5.786404244645382e-08,0.0,1.006441354751587,-1.8362239599227905,0.0003697782231029123,0.0015568607486784458,0.0003224298998247832,4.210255367702275,0.8719548088018377,0.014611168764531612,0.00011280964827165008,0.0002940627164207399,34.6502799987793,8.122098922729492,0.9916369915008545,0.23440211516373397,0.028618440934266305,48.69594192504883,0.00011280964827165008,0.0002940627164207399,boundary-dominated,global_displacement_anchor,disp_global,global_displacement_anchor,normalized,0.00040241616079583764,0.0001437915473673301,0.01,0.0,0.0,0.0,final,0.0,0.0,0.0,3.594092049752362e-05,False,False,False,False,False,False
